,0,1,2,3,4,5,6,7
chr10:84812035-84812185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84816210-84816360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84819821-84819971,0.0,0.0,0.0,0.00032457464987480425,0.0,0.0,0.0,0.0
chr10:84822877-84823027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84823298-84823448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84823889-84824039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84823995-84824145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84834115-84834265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84836252-84836402,0.0,0.0003053772877658973,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84843938-84844088,0.0,0.0,0.0021050624894629597,0.0,0.0,0.0,0.0,0.0
chr10:84845054-84845204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84845243-84845393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84847803-84847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84852394-84852544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84852679-84852829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84859276-84859426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84859478-84859628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84859629-84859779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84860061-84860211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84871377-84871527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84889242-84889392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84889660-84889810,0.0,0.0,0.0,0.0,0.0010784284155738778,0.0,0.0,0.0
chr10:84889957-84890107,0.0,0.0,0.0,0.0,0.001663376476580812,0.0,0.0,0.0
chr10:84903759-84903909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84903983-84904133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:84910332-84910482,0.0,0.0,0.0017378867430166175,0.0,0.0,0.0,0.0,0.0
chr10:84910981-84911131,0.0,4.184580475702008e-05,0.0,0.0,0.0,0.0,0.0,0.0
chr10:86702473-86702623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:86705076-86705226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:86705506-86705656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87446675-87446825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87446923-87447073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87447415-87447565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87447713-87447863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006920247819836416
chr10:87448179-87448329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87448393-87448543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87485583-87485733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87486139-87486289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87486385-87486535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87488546-87488696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87488892-87489042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87489513-87489663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87489795-87489945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87491608-87491758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87492892-87493042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87493271-87493421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87493693-87493843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87494764-87494914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003350902624928705
chr10:87868438-87868588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87872341-87872491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87878301-87878451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87886325-87886475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87904265-87904415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87904473-87904623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87927401-87927551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:87932445-87932595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89383577-89383727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89391862-89392012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89395891-89396041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89400711-89400861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89411691-89411841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89414351-89414501,0.0,0.0,0.0,0.0,0.0,0.0,0.0004969718778808188,0.0
chr10:89434964-89435114,0.0,0.002241301752242094,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89436198-89436348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89437532-89437682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89437682-89437832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89438136-89438286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89443261-89443411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89443627-89443777,0.0,0.0,0.0,0.00825643806407237,0.0,0.0,0.0,0.0
chr10:89443888-89444038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89571569-89571719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:89621181-89621331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92021170-92021320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92024304-92024454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92035968-92036118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92036341-92036491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92060065-92060215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92060542-92060692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92069965-92070115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92075202-92075352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92075472-92075622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92076774-92076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92077511-92077661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92091606-92091756,0.0,0.0,0.0,0.0,0.006325982581418174,0.0,0.0,0.0
chr10:92092012-92092162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92092183-92092333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92097211-92097361,0.0,0.0,0.0,1.3628403154054315e-05,0.0,0.0,0.0,0.0
chr10:92097449-92097599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92113793-92113943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92124991-92125141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92133275-92133425,0.0,0.0,0.0,0.0,0.0,0.0,0.00016688939796042694,0.0
chr10:92133716-92133866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92161703-92161853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92162317-92162467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92162545-92162695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92162757-92162907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92163362-92163512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:92164727-92164877,0.0,0.0,0.0006380460495042024,0.0,0.0,0.0,0.0,0.0
chr10:93275298-93275448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93275528-93275678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93275935-93276085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93276349-93276499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93276526-93276676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93280880-93281030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93282498-93282648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93282713-93282863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93288410-93288560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93289220-93289370,0.0,0.0,0.0,0.0,0.001240218961021592,0.0,0.0,0.0
chr10:93289566-93289716,0.0,0.0,0.0,0.0,0.00046908210269347905,0.0,0.0,0.0
chr10:93290057-93290207,0.0,0.0,0.0,0.0,0.0009952733123216927,0.0,0.0,0.0
chr10:93291964-93292114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93294059-93294209,0.0,0.0,0.0,0.0,0.0005092701298464769,0.0,0.0,0.0
chr10:93298017-93298167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93309283-93309433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93309495-93309645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93309671-93309821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93309847-93309997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93309965-93310115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93310214-93310364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93310443-93310593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93310907-93311057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93311045-93311195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93640888-93641038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93641150-93641300,0.0,0.0014486025752684433,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93641400-93641550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93641805-93641955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93641981-93642131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93649746-93649896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93653147-93653297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93653496-93653646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93653737-93653887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93677645-93677795,0.0,0.0,0.0,0.0037356188366286856,0.0,0.0,0.0,0.0
chr10:93678628-93678778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93679180-93679330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93679542-93679692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93680800-93680950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93681047-93681197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93688737-93688887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93688932-93689082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93695177-93695327,0.0,0.00012117846952769652,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93695449-93695599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93700222-93700372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93700658-93700808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93701050-93701200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93707281-93707431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93707491-93707641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93719652-93719802,0.0,0.0,0.0,0.0029199608252568126,0.0,0.0,0.0,0.0
chr10:93723705-93723855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93724246-93724396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93728254-93728404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93730628-93730778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93737139-93737289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93741557-93741707,0.0,0.0,0.0,0.0,0.0,0.0,0.005503923928574646,0.0
chr10:93751018-93751168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93756106-93756256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:93759859-93760009,0.0,0.0,0.0,0.0036026776983969955,0.0,0.0,0.0,0.0
chr10:93760388-93760538,0.0,0.0,0.0,0.002240772657097308,0.0,0.0,0.0,0.0
chr10:94036199-94036349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94036325-94036475,0.0,0.0011266385826536039,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94049772-94049922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94072654-94072804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94072988-94073138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94077451-94077601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005607006382899621
chr10:94086320-94086470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94087473-94087623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94087796-94087946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94107147-94107297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94112373-94112523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94116123-94116273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94116380-94116530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94122603-94122753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94122734-94122884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94124519-94124669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94129412-94129562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94129773-94129923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94137353-94137503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94310966-94311116,0.0,0.0,0.0,0.0,0.0,0.0,0.002602838124197111,0.0
chr10:94311144-94311294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94311895-94312045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94312078-94312228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94312277-94312427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94312488-94312638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94318681-94318831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94319013-94319163,0.0006421191182588392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94319271-94319421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94330118-94330268,0.0,0.00013578176483232854,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94332233-94332383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94342280-94342430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94343664-94343814,0.0,0.0,0.0,0.0,0.0,0.0022363248551901384,0.0,0.0
chr10:94350342-94350492,0.0,0.0027228085918406743,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94371429-94371579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94378059-94378209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94378543-94378693,0.0,0.0,0.0,0.0009760784681106385,0.0,0.00038614473042583857,0.0,0.0
chr10:94380205-94380355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94398338-94398488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94398630-94398780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94408791-94408941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94413768-94413918,0.0,0.0,0.0020339232588655904,0.0,0.0,0.0,0.0,0.0
chr10:94414206-94414356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94416024-94416174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94416565-94416715,0.0,0.0003347914504531384,0.0,0.0,0.0,0.0,0.0,0.00044109973390164196
chr10:94420959-94421109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94426430-94426580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94426672-94426822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94432621-94432771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94442855-94443005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94443139-94443289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94458801-94458951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94462786-94462936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94466448-94466598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94480806-94480956,0.0,0.0,0.0,0.0,0.0,0.0,0.0016456256592106964,0.0
chr10:94494603-94494753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94495040-94495190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94500346-94500496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94502005-94502155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94514390-94514540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94514688-94514838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94514848-94514998,0.0,0.0007621277550238709,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94515072-94515222,0.0,0.00025010850468240906,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94515276-94515426,0.0,0.00025921151327882425,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94520369-94520519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94521109-94521259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94521732-94521882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94523487-94523637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94523871-94524021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94530205-94530355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94544078-94544228,0.0,0.0,0.0,0.0,0.004233498783928624,0.0,0.0,0.0
chr10:94545273-94545423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94545498-94545648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94555670-94555820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94559006-94559156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94560374-94560524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94562315-94562465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94566100-94566250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94572040-94572190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94572598-94572748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94572790-94572940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94576093-94576243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94584825-94584975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94585030-94585180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94795007-94795157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94795175-94795325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94804740-94804890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94807432-94807582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94812220-94812370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94812544-94812694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94812715-94812865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94813141-94813291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94813269-94813419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94829270-94829420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94829541-94829691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94837258-94837408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94837508-94837658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94837737-94837887,0.0,0.0,0.0,0.0,0.0,0.0,0.0018076592737893216,0.0
chr10:94843314-94843464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94874281-94874431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94876336-94876486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94876797-94876947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94891847-94891997,0.0,0.0,0.0,0.0,0.0,0.0001684247705484954,0.0,0.0
chr10:94904948-94905098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94905228-94905378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94905489-94905639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94905772-94905922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94906265-94906415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94914186-94914336,0.0,0.0,0.0,0.0,0.002584733285426653,0.0,0.0008471608234489843,0.0
chr10:94914311-94914461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94918016-94918166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94918713-94918863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94919622-94919772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94920732-94920882,0.0,0.0,0.0,0.0,0.0033536035883770447,0.0,0.0,0.0
chr10:94921107-94921257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94926386-94926536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94933249-94933399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94933571-94933721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94943510-94943660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94943757-94943907,0.0,3.299052321164985e-06,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94943997-94944147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94944203-94944353,0.0,0.00036403371557871514,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94944801-94944951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:94945251-94945401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:95550588-95550738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:95551819-95551969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:95552018-95552168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:95557391-95557541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:95563639-95563789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:95564190-95564340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:95564415-95564565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:96606982-96607132,0.0,0.0,0.0,0.0013305999092505145,0.0,0.0,0.0,0.0
chr10:96616421-96616571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:96616832-96616982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:96617180-96617330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:96617352-96617502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:96617458-96617608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:96618247-96618397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:96646058-96646208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:96646579-96646729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:96651949-96652099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:97479278-97479428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:97479515-97479665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:97492719-97492869,0.0,0.0,0.0,0.0,0.002715329374206185,0.0,0.0,0.0
chr10:97493074-97493224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:97515119-97515269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:97515493-97515643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:97518531-97518681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:97518807-97518957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:98897891-98898041,0.0,0.0,8.563911525215194e-05,0.0,0.0,0.0,0.0,0.0
chr10:98913946-98914096,0.0,0.0018676340310882769,0.0,0.0,0.0,0.0,0.0,0.0
chr10:98914269-98914419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:98914983-98915133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10:98915389-98915539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
